X1,X2,X3,X4,Y
0.352943,1.395669,1.258518,0.156179,0
0.04866,1.816337,1.494322,0.358771,0
0.331987,1.453574,1.954636,0.279433,0
0.193847,1.856904,1.784934,0.52247,0
0.404746,1.797261,1.934957,0.53224,0
0.904564,1.819803,1.28333,0.709049,0
0.054461,1.331374,1.825118,0.105315,0
0.379402,1.655049,1.783499,0.461384,0
0.359997,1.694296,1.641284,0.480576,0
-0.249143,1.842625,1.956628,0.396132,0
0.611843,1.516538,1.561947,0.416512,0
0.516526,2.237442,1.446314,0.892842,0
0.140136,1.643084,2.010282,0.340248,0
0.484435,1.78355,1.594336,0.532557,0
0.368106,1.350381,1.662264,1.440502,1
0.137067,1.650411,1.617613,1.165631,1
0.371509,1.518269,1.656508,1.559128,1
0.537733,2.063977,1.428437,1.873213,1
0.4588,1.802085,1.536585,1.869517,1
0.338322,1.664382,1.66056,1.621645,1
0.315631,1.628923,1.69928,1.635024,1
0.340632,1.854381,1.491244,1.439434,1
0.513677,1.725427,1.602969,1.958151,1
0.235053,1.678964,1.721525,1.541603,1
0.425693,1.411203,1.691599,1.698202,1
0.261673,1.6858,1.706831,1.529314,1
0.512629,1.776375,1.52794,1.837356,1
0.391972,1.610989,1.626569,1.628863,1
0.275605,1.610656,1.514447,1.098605,1
0.370667,1.360465,1.672421,1.531139,1
0.17774,1.753146,1.612171,1.321218,1
0.479254,1.459503,1.482964,1.419309,1
0.64872,1.595596,1.505557,1.867489,1
0.168653,1.600785,1.835087,1.543414,1
0.289971,1.746972,1.605023,1.515748,1
0.520741,1.444788,1.577521,1.723338,1
0.473127,2.105763,1.414047,1.79041,1
0.550279,1.714124,1.451296,1.75623,1
0.513196,1.413871,1.47989,1.482418,1
0.492353,1.76772,1.570644,1.829701,1
0.446406,1.906788,1.50628,1.706215,1
0.018757,1.581491,1.568574,0.767402,1
0.349892,1.391415,1.713692,1.52377,1
0.373301,1.363668,1.52539,1.263256,1
0.221813,1.778761,1.542844,1.293313,1
0.231645,1.493514,1.691021,1.392582,1
0.428902,1.283654,1.719917,1.654802,1
0.200108,1.586456,1.595284,1.195324,1
0.416536,2.079691,1.498961,1.75627,1
0.394369,1.899293,1.58617,1.755075,1
0.224622,1.620854,1.617955,1.346322,1
0.448713,1.792823,1.521673,1.610011,1
0.426533,1.637114,1.427259,1.375137,1
0.646174,1.556629,1.541882,1.937557,1
0.238102,1.405446,1.603781,1.125211,1
0.457861,1.620145,1.640258,1.82587,1
0.548375,1.409452,1.601515,1.754931,1
0.247833,1.81071,1.650632,1.530622,1
0.194834,1.72486,1.569989,1.258478,1
0.548342,1.874582,1.439462,1.707061,1
0.383472,1.519679,1.559299,1.395255,1
0.370876,1.909427,1.49393,1.510559,1
0.208591,1.336208,1.677134,1.161617,1
0.166977,1.756681,1.546981,1.233463,1
0.377384,1.386931,1.682869,1.600199,1
0.32765,1.732921,1.610935,1.575012,1
0.165902,1.45362,1.507159,0.93397,1
0.335796,1.50357,1.480127,1.25447,1
0.431552,1.595847,1.582573,1.564787,1
0.381957,1.179869,1.739243,1.585182,1
0.444567,1.236408,1.695795,1.648139,1
0.34264,1.84055,1.548988,1.502681,1
0.791934,1.833569,1.409581,2.147602,1
0.314534,1.850519,1.549394,1.473923,1
0.630295,2.061679,1.309792,1.847192,1
0.188271,1.505009,1.656929,1.237887,1
0.344427,1.580875,1.748372,1.743661,1
0.392308,1.149686,1.938193,1.949197,1
0.479142,1.251253,1.794881,1.847541,1
0.513565,1.520163,1.581097,1.733329,1
0.520206,2.044925,1.518498,1.907909,1
0.172265,1.558991,1.747465,1.394008,1
0.444655,1.793881,1.665964,1.948469,1
0.614487,1.723485,1.429831,1.809915,1
0.193342,1.74753,1.643714,1.317803,1
0.291886,1.758382,1.594821,1.51645,1
0.319117,1.536871,1.609422,1.388369,1
0.434462,1.807628,1.41626,1.459173,1
0.335498,1.282134,1.751448,1.538765,1
0.2149,1.724964,1.542573,1.247234,1
0.436417,1.071159,1.728683,1.513946,1
0.388158,1.725835,1.685336,1.868207,1
0.462947,1.721491,1.525232,1.677765,1
0.520866,1.694021,1.494638,1.686213,1
0.255365,1.882857,1.57652,1.491828,1
0.510899,1.610125,1.610575,1.838914,1
0.354965,1.632266,1.589917,1.489194,1
0.166722,1.155924,1.742076,1.124753,1
0.588072,1.737803,1.428565,1.605336,1
0.324868,1.233606,1.732847,1.482027,1
0.648183,1.621447,1.526849,2.016331,1
0.519254,1.7517,1.536163,1.818457,1
0.209328,1.877687,1.465213,1.246507,1
0.37896,1.729054,1.664128,1.851656,1
0.496228,1.750834,1.582497,1.846483,1
0.448754,1.821489,1.459193,1.581116,1
0.585986,1.737211,1.579861,1.971381,1
0.324673,1.690389,1.616536,1.572068,1
0.509747,1.266545,1.64434,1.632642,1
0.477818,1.95542,1.571459,2.01443,1
0.590965,1.778564,1.486065,1.87636,1
0.43167,1.63213,1.562569,1.61197,1
0.140064,1.990458,1.396921,0.951968,1
0.303751,1.424239,1.676148,1.333361,1
0.389077,1.618567,1.555477,1.49714,1
0.490451,1.89349,1.446719,1.755925,1
0.523921,1.360221,1.529312,1.518312,1
0.170034,1.36083,1.818035,1.451206,1
0.322199,1.944878,1.423295,1.497251,1
-0.02883,1.366461,1.647514,0.687442,1
0.131151,1.861367,1.514808,1.053567,1
0.698097,1.726517,1.496716,2.101868,1
0.365192,1.593824,1.579533,1.508301,1
0.446168,1.369398,1.653221,1.579093,1
0.331006,1.184925,1.693061,1.333332,1
0.417953,1.853949,1.664247,1.901433,1
0.402351,1.427744,1.723194,1.723162,1
0.575953,1.546081,1.611052,1.920412,1
0.26225,1.16369,1.778661,1.364874,1
0.485236,1.740908,1.590506,1.895936,1
0.300395,1.477407,1.656976,1.505793,1
0.298752,1.383958,1.741011,1.532594,1
0.41601,1.099734,1.83007,1.690529,1
0.236041,1.567776,1.710087,1.450802,1
0.433813,1.792044,1.50361,1.65569,1
0.447938,2.105823,1.399298,1.70288,1
0.569835,1.769419,1.464483,1.87881,1
0.47959,0.931092,1.671387,1.451097,1
0.235211,1.71328,1.699639,1.501323,1
0.528844,1.411383,1.552269,1.675597,1
0.28,1.641945,1.57416,1.342386,1
0.656036,1.741066,1.574017,2.03494,1
0.459494,1.370987,1.710976,1.722343,1
0.298242,1.683739,1.639179,1.550185,1
0.458173,1.303009,1.764956,1.856827,1
0.255877,1.753847,1.601288,1.43203,1
0.379874,1.259018,1.676975,1.481845,1
0.633696,1.552817,1.541951,1.954873,1
0.432304,1.780723,1.609579,1.807786,1
0.479429,1.752193,1.562097,1.722185,1
0.523828,1.321508,1.790469,2.023034,1
0.367772,1.584069,1.578504,1.550363,1
0.184262,1.840434,1.615028,1.406306,1
0.69945,1.747689,1.611135,2.37451,1
0.351397,1.801305,1.588274,1.650559,1
0.414599,0.921454,1.88716,1.600553,1
0.412036,1.592365,1.647356,1.706498,1
0.329358,1.849038,1.42993,1.293827,1
0.204566,1.57129,1.616055,1.202085,1
0.749072,1.563172,1.455348,1.939244,1
0.450164,1.680816,1.439855,1.465174,1
0.177226,1.276914,1.711783,1.121458,1
0.36078,1.3898,1.566837,1.370343,1
0.611586,1.89526,1.490807,2.037727,1
0.457884,1.115817,1.670275,1.487331,1
0.392867,1.777312,1.595202,1.73469,1
0.279559,1.860341,1.543407,1.547847,1
0.469931,1.731783,1.536578,1.710648,1
0.585125,1.412728,1.634582,1.941641,1
0.186874,1.414765,1.677239,1.116043,1
0.499505,1.189787,1.734086,1.755207,1
0.452117,1.846623,1.578449,1.90454,1
0.530141,1.552085,1.689364,2.02326,1
0.600825,1.148502,1.695148,1.854949,1
0.384985,1.730258,1.642035,1.714886,1
0.371885,1.341101,1.737073,1.538278,1
0.441583,1.926617,1.377305,1.501315,1
0.189779,1.611222,1.44502,0.944486,1
0.316518,1.501918,1.651436,1.490578,1
0.475818,1.302727,1.681384,1.670858,1
0.551617,1.597529,1.587122,1.914861,1
0.305101,1.841626,1.550864,1.469204,1
0.20376,1.549578,1.655636,1.286944,1
0.223591,1.661985,1.555388,1.218201,1
0.258239,1.946558,1.650729,1.666097,1
0.364934,1.789776,1.539882,1.573785,1
0.284832,1.821007,1.502871,1.340164,1
0.429792,1.800987,1.594722,1.764062,1
0.383328,1.842338,1.392927,1.296088,1
0.177028,1.548686,1.521026,1.004897,1
0.622332,1.43478,1.590027,1.88192,1
0.306612,1.453997,1.515108,1.168923,1
0.402699,1.82327,1.475863,1.578931,1
0.544535,1.334174,1.623127,1.704497,1
0.295234,1.830862,1.643746,1.631082,1
-0.102574,1.958092,1.642917,0.925412,1
0.38388,1.487334,1.57393,1.389694,1
0.527022,1.739318,1.615703,2.019009,1
0.34424,1.394093,1.601173,1.404717,1
0.48443,1.435615,1.716454,1.837923,1
0.534339,1.431368,1.728285,1.945814,1
0.475431,1.698197,1.665493,1.87149,1
0.395398,1.418298,1.734028,1.706068,1
0.226025,1.918912,1.522944,1.402188,1
0.507123,1.138245,1.833731,1.8907,1
0.662511,1.624584,1.715055,2.262414,1
0.241148,1.594124,1.773607,1.626238,1
0.403483,0.887238,1.858792,1.592738,1
0.257949,1.982052,1.454394,1.31155,1
0.037181,1.644194,1.635376,1.033204,1
0.313872,1.591884,1.485668,1.235151,1
0.469417,1.471192,1.584404,1.614042,1
0.284285,1.368186,1.651672,1.338205,1
0.351298,1.096194,1.791521,1.546869,1
0.210383,1.518581,1.73987,1.475137,1
0.231849,1.720693,1.62273,1.468903,1
0.169903,1.634981,1.5986,1.13928,1
0.372975,1.586055,1.819372,1.886081,1
0.487693,1.575616,1.570274,1.721025,1
0.406734,1.830207,1.50472,1.684274,1
0.342064,1.306459,1.582171,1.254772,1
0.279255,1.689695,1.582187,1.328409,1
0.496739,1.611028,1.599752,1.795446,1
0.260037,1.538134,1.575947,1.331258,1
0.383912,1.649178,1.460564,1.310603,1
0.51901,1.659323,1.614837,1.851601,1
0.463457,1.767298,1.579542,1.759581,1
0.313396,1.292344,1.664001,1.390441,1
0.262395,1.721081,1.551333,1.341981,1
0.284078,1.5539,1.656118,1.400504,1
0.422305,1.062195,1.716515,1.449756,1
0.022033,1.469835,1.775598,1.086513,1
0.46493,1.468977,1.55906,1.630061,1
0.252472,1.703299,1.705192,1.629679,1
0.441787,1.207035,1.646965,1.52202,1
0.435312,1.532032,1.603351,1.554052,1
0.577456,1.895747,1.518255,2.009982,1
0.310753,1.878581,1.532429,1.519911,1
0.379753,1.745795,1.46214,1.398785,1
0.593635,1.201019,1.656291,1.829523,1
0.393584,1.576567,1.721355,1.805371,1
0.458754,1.553581,1.650911,1.705893,1
0.602969,1.945836,1.621185,2.29789,1
0.606044,1.431826,1.644816,1.928342,1
0.205438,1.907951,1.447973,1.12873,1
0.067516,1.170281,1.699164,0.882057,1
0.324736,1.380807,1.627045,1.423509,1
0.316509,1.81356,1.429185,1.289103,1
0.249273,1.291732,1.634913,1.130437,1
0.380459,1.317418,1.859471,1.872249,1
0.367688,1.535278,1.569862,1.405195,1
0.47388,1.985996,1.489812,1.745354,1
0.503916,1.75009,1.56854,1.850783,1
0.433727,1.673571,1.440381,1.42056,1
