X1,X2,X3,X4,Y
2.573906,-0.622911,2.767785,-0.937268,1
2.448218,-0.461698,2.683292,-0.652124,1
2.684891,-0.399591,2.579837,-0.622699,1
2.976298,-0.21938,2.509041,-0.727928,1
2.833176,-0.585352,2.447175,-0.471637,1
2.391702,-1.168492,2.472286,-0.117593,1
2.964984,-0.216437,2.498393,-0.666629,1
2.29433,-0.375183,2.63718,-0.426837,1
2.531851,-0.788714,2.696237,-0.771502,1
2.438207,-0.930488,2.632143,-0.504664,1
2.193956,-0.878148,2.690704,-0.44742,1
2.198294,-0.914554,2.703198,-0.459863,1
2.296805,-1.055603,2.452607,-0.066833,1
2.515377,-0.635222,2.573508,-0.432751,1
2.672726,0.09124,2.516387,-0.522848,1
2.897813,-0.781056,2.635462,-0.871427,1
2.327515,-0.692297,2.61983,-0.444475,1
2.173831,-0.310169,2.617861,-0.311911,1
2.795897,-0.790421,2.440094,-0.402824,1
2.539001,-0.687878,2.590627,-0.524631,1
2.821851,-1.042975,2.52898,-0.560374,1
2.836624,-0.478616,2.614823,-0.789692,1
2.504718,-0.566314,2.58663,-0.447907,1
3.277777,-0.560455,2.523633,-0.938861,1
2.911064,-0.217515,2.610499,-0.862493,1
3.156802,-0.449164,2.572002,-1.006989,1
2.36023,-0.811451,2.513328,-0.181876,1
2.251349,-0.726984,2.601629,-0.295385,1
2.061517,-0.768843,2.768168,-0.578992,1
2.874789,-0.576401,2.505689,-0.57976,1
2.396173,-0.855687,2.582357,-0.428462,1
2.905142,-0.243423,2.723372,-1.107976,1
2.387145,-0.469542,2.621118,-0.502159,1
3.149692,-0.548782,2.578588,-0.944335,1
2.721195,-0.4781,2.581106,-0.645776,1
2.483121,-0.800739,2.57426,-0.434697,1
2.135593,-1.016617,2.606,-0.260972,1
2.89096,-0.353093,2.532523,-0.691591,1
2.088781,-0.666569,2.77654,-0.557497,1
2.675069,-0.933967,2.56041,-0.574495,1
3.04876,-0.646808,2.498199,-0.713915,1
2.578554,-0.641765,2.557287,-0.498798,1
2.552823,-0.411156,2.556081,-0.504544,1
2.925678,-0.649793,2.703164,-1.097731,1
3.222967,-0.495728,2.462134,-0.732618,1
2.229719,-0.866221,2.63981,-0.392082,1
2.301987,-0.445429,2.893654,-1.049512,1
2.670149,-0.917221,2.515888,-0.443343,1
2.727196,-0.63628,2.652609,-0.779854,1
2.452611,-0.819428,2.526012,-0.323352,1
2.444697,-0.861141,2.668845,-0.591068,1
2.445766,-0.234943,2.671394,-0.620756,1
2.530105,-0.671665,2.574179,-0.544926,1
3.170324,-0.915174,2.60211,-1.034039,1
2.555919,-0.766789,2.548428,-0.518941,1
2.491397,-0.637596,2.598425,-0.531179,1
2.696921,-0.473294,2.729472,-0.995068,1
2.60025,-0.816102,2.621553,-0.628366,1
2.349801,-0.514213,2.607169,-0.336722,1
3.000475,-0.060388,2.652149,-1.009729,1
3.103689,-0.795892,2.471483,-0.686595,1
2.234595,-0.329365,2.560737,-0.274594,1
2.719313,-0.216385,2.688039,-0.920305,1
2.560383,-0.594638,2.523234,-0.40908,1
2.741849,-0.489697,2.499103,-0.506075,1
2.802113,-0.66825,2.498853,-0.522674,1
2.500541,-0.769767,2.728757,-0.749634,1
2.165153,-0.617055,2.579661,-0.199508,1
2.344069,-0.521413,2.642226,-0.519005,1
2.289245,-0.853447,2.735076,-0.625084,1
2.953636,-0.89504,2.434858,-0.470505,1
2.000603,-0.736952,2.607837,-0.15153,1
2.813916,-0.593246,2.614962,-0.813793,1
2.319486,-0.717125,2.628138,-0.455507,1
3.474179,-0.749963,2.586218,-1.243562,1
2.255575,-0.980091,2.693034,-0.544757,1
2.064298,-0.7818,2.709819,-0.426956,1
2.693823,-0.852364,2.721656,-0.947375,1
2.551642,-0.823442,2.62017,-0.635378,1
2.905416,-0.274091,2.618541,-0.91324,1
2.511876,-0.316433,2.428435,-0.23451,1
2.694803,-0.742673,2.689425,-0.86715,1
2.787631,-0.533594,2.558054,-0.636093,1
2.671052,-0.319055,2.582511,-0.619068,1
2.054614,-0.988714,2.61717,-0.169481,1
2.49715,-0.808843,2.601607,-0.545564,1
2.242759,-0.695623,2.592464,-0.318166,1
2.611812,-0.770181,2.677099,-0.842774,1
2.766349,-0.630898,2.690294,-0.953478,1
2.303361,-0.602377,2.661276,-0.496334,1
2.159555,-0.692806,2.635609,-0.335912,1
2.446788,-0.807211,2.628887,-0.585546,1
2.704414,-0.304631,2.72863,-0.969571,1
3.079682,-0.627913,2.522832,-0.825588,1
3.228029,-0.268494,2.706844,-1.281114,1
3.291002,-0.238391,2.577597,-1.121247,1
2.604255,-0.568126,2.482285,-0.328107,1
2.620521,-0.892531,2.568306,-0.508584,1
2.430258,-0.348096,2.610566,-0.511695,1
2.277378,-0.958203,2.532705,-0.185197,1
2.495999,-0.647918,2.748921,-0.812041,1
2.844724,-0.45574,2.572034,-0.689201,1
2.257449,-1.160219,2.657036,-0.408547,1
3.179408,-0.213367,2.490358,-0.878191,1
2.227551,-0.732078,2.657414,-0.420774,1
2.685022,-0.40134,2.636077,-0.676245,1
2.90357,-0.503376,2.566157,-0.809565,1
2.322303,-1.010567,2.636735,-0.491871,1
3.17574,-0.592169,2.517437,-0.824395,1
2.660502,-0.517858,2.579965,-0.549716,1
2.704238,-0.469592,2.530655,-0.541242,1
2.716103,-0.386426,2.633955,-0.771471,1
2.50857,-0.851299,2.534687,-0.430842,1
2.820521,-0.589074,2.574908,-0.729565,1
2.361923,-0.507657,2.768569,-0.795651,1
2.410086,-0.794945,2.550874,-0.324153,1
2.904097,-0.438914,2.566221,-0.774221,1
2.254796,-0.555432,2.637428,-0.372533,1
2.77098,-0.735258,2.50215,-0.474502,1
2.6477,-0.486309,2.570111,-0.615027,1
2.388553,-0.496454,2.58204,-0.365082,1
2.324522,-0.918547,2.699014,-0.581414,1
2.491946,-0.811065,2.551306,-0.40584,1
2.644032,-1.150774,2.459267,-0.295272,1
