X1,X2,X3,X4,Y
1.510098,1.505666,0.668305,0.275056,0
1.513164,1.590562,0.615029,0.908099,0
1.430535,1.737752,0.934153,0.666277,0
1.792144,1.763676,0.39943,0.975976,0
1.206966,1.283071,0.796263,0.358558,0
1.541557,1.454455,0.541786,0.479779,0
1.119557,0.998636,0.395154,0.773897,0
1.375994,1.364438,0.613058,0.478255,0
1.436049,1.397319,0.602,0.39967,0
1.436079,1.534579,0.686454,0.732228,0
1.311039,1.487927,0.855289,0.453265,0
1.571796,1.473883,0.435841,0.769876,0
1.280571,1.405427,0.746847,0.599355,0
1.561247,1.476943,0.510285,0.4652,0
1.252944,1.370362,0.758226,0.582682,0
1.293808,1.244404,0.399516,1.009697,0
1.172815,1.019905,0.335755,0.935954,0
1.127003,0.862512,0.276941,0.666031,0
1.259513,1.337127,0.563205,0.969712,0
1.405048,1.780165,0.993902,0.865747,0
1.470294,1.257112,0.395449,0.401079,0
1.762807,1.446926,0.414249,-0.170235,0
1.205673,1.319225,0.80956,0.469562,0
1.21733,1.119928,0.428173,0.882775,0
1.022151,1.017734,0.710943,0.38658,0
1.41024,1.431068,0.586522,0.674458,0
1.811705,1.923344,0.778201,0.348538,0
1.399226,1.085924,0.09482,1.077965,0
1.586156,1.489041,0.519219,0.407598,0
1.259486,0.962347,0.294285,0.472946,0
1.499227,1.409315,0.532085,0.477292,0
1.462736,1.434774,0.606404,0.493781,0
1.344826,1.215294,0.44623,0.578562,0
1.615434,1.159972,0.119302,0.257899,0
1.581068,1.617286,0.675454,0.451742,0
1.434964,1.932757,1.153651,0.71278,0
1.646675,1.599383,0.510477,0.670031,0
1.137703,0.880675,0.329348,0.589717,0
1.472669,1.336985,0.330161,0.99937,0
1.219019,1.479649,1.062688,0.142018,0
1.050503,1.088404,0.70286,0.586935,0
1.185283,1.05808,0.583818,0.210038,0
1.206332,1.164451,0.51803,0.818862,0
1.239371,1.62365,1.09692,0.457797,0
1.21937,0.879862,0.228884,0.537622,0
1.385804,1.559713,0.909794,0.283763,0
1.319729,1.431358,0.764645,0.55841,0
1.426311,0.957574,0.144731,0.207179,0
1.155665,1.263768,0.602892,1.084772,0
1.717691,1.444353,0.28877,0.488113,0
1.438,1.427344,0.615359,0.61235,0
1.278101,1.245721,0.513936,0.767523,0
1.660272,1.707868,0.692989,0.436691,0
1.671508,1.45121,0.466314,0.138916,0
1.58922,1.42778,0.356427,0.698981,0
1.495713,1.495301,0.50368,0.830461,0
1.515958,2.073107,1.477847,-0.060905,0
1.569629,1.992946,1.117294,0.550501,0
1.1055,0.876409,0.355738,0.545368,0
1.421239,1.408372,0.629179,0.433086,0
1.406782,1.111238,0.090847,0.985888,0
1.268201,1.132789,0.430099,0.588741,0
1.690375,1.831914,0.863849,0.220506,0
1.47194,1.542009,0.706288,0.550157,0
1.354998,1.55009,0.863097,0.537433,0
1.376274,1.221532,0.454874,0.51448,0
1.549922,1.727887,0.628694,1.16101,0
1.360355,1.494171,0.734449,0.728877,0
1.143665,1.099068,0.468481,0.883343,0
1.883604,2.012297,0.705711,0.573519,0
1.591125,1.42453,0.28325,0.906352,0
1.039541,0.971342,0.65283,0.230735,0
0.992713,1.153653,0.882488,0.474807,0
1.518305,1.508911,0.467449,0.983178,0
1.629989,1.781737,0.744751,0.696921,0
1.227728,1.309695,0.82326,0.197032,0
0.983071,0.9158,0.562813,0.617591,0
1.552841,1.513167,0.69783,0.072763,0
1.635988,1.863476,0.820221,0.712417,0
1.508246,1.555102,0.805914,0.070717,0
1.734673,2.114407,1.094875,0.401594,0
1.434864,1.261525,0.360049,0.644157,0
1.43991,1.181502,0.148036,1.006185,0
1.491648,1.588355,0.710842,0.651502,0
1.204196,0.820917,0.099055,0.764356,0
1.367234,1.214167,0.409463,0.546955,0
1.346409,1.156992,0.519614,0.124106,0
1.697525,1.806672,0.868037,0.038006,0
0.820423,0.801596,0.480777,1.077379,0
1.574306,1.476233,0.552907,0.317953,0
1.674812,1.753862,0.512084,1.083076,0
1.286466,1.49916,0.883932,0.545358,0
1.435859,1.135823,0.335036,0.345323,0
1.552051,1.264789,0.190214,0.689513,0
1.544325,1.392321,0.343161,0.736652,0
1.431688,1.400013,0.596821,0.552804,0
1.652447,1.832919,0.934577,0.147709,0
1.410141,0.858196,-0.119089,0.776742,0
1.63959,1.670848,0.721775,0.213576,0
1.507137,1.551921,0.652013,0.590696,0
1.45385,0.836943,0.911658,1.564879,1
1.57201,0.852857,0.425309,1.295924,1
1.118919,0.275008,0.783071,1.544435,1
1.230509,0.454782,1.019821,1.509138,1
1.273757,0.563556,1.069066,1.540853,1
1.363198,0.458655,0.665341,1.328064,1
1.426983,0.607365,0.701471,1.472208,1
1.386553,0.583357,0.541919,1.367508,1
1.367754,0.47506,0.500823,1.303235,1
1.060154,0.012904,0.553861,1.367424,1
1.554157,0.892152,1.012436,1.564369,1
1.651282,1.0181,0.725569,1.411797,1
1.398551,0.554296,0.448063,1.35567,1
1.427385,0.681235,0.711781,1.493113,1
1.492866,0.59067,0.22843,1.366725,1
1.50435,0.809519,0.765606,1.569162,1
1.420449,0.43889,-0.019124,1.23282,1
1.448038,0.804492,0.857777,1.503831,1
1.476086,0.624018,0.518135,1.306674,1
1.330148,0.510763,0.564298,1.395151,1
1.573276,0.975673,0.83099,1.529811,1
1.477916,0.634193,0.571865,1.315688,1
1.323959,0.299102,0.318136,1.284863,1
1.325819,0.453056,0.563397,1.347782,1
1.377356,0.381399,-0.086086,1.33239,1
1.367315,0.509653,0.550508,1.456794,1
1.321803,0.303273,-0.048466,1.239742,1
1.561024,0.740037,0.251168,1.35517,1
1.398046,0.487351,0.060001,1.090632,1
1.476307,0.735702,0.702836,1.513193,1
1.645405,0.933549,0.486545,1.376157,1
1.791842,1.116468,0.432763,1.273707,1
1.593339,1.002128,0.719507,1.479785,1
1.728422,1.207091,0.652811,1.59565,1
1.336139,0.666227,0.717742,1.547226,1
1.532055,0.827015,0.524052,1.417888,1
1.629202,0.846907,0.391274,1.31633,1
1.624144,0.967165,0.515075,1.302204,1
1.481838,0.613125,0.273316,1.308343,1
1.847473,1.394146,0.888229,1.496853,1
1.560574,1.032461,1.161451,1.708036,1
1.462907,0.641576,0.526132,1.317517,1
1.523883,0.975994,1.035193,1.547552,1
1.490053,0.789499,0.737299,1.454888,1
1.200442,0.434094,1.075375,1.634103,1
1.337341,0.587821,0.513747,1.375445,1
1.242417,0.422832,0.956947,1.466133,1
1.142044,0.452124,1.355326,1.72054,1
1.699443,1.140329,0.452163,1.454564,1
1.402307,0.537361,0.406954,1.350041,1
1.647001,1.07062,0.92355,1.503841,1
1.410249,0.569007,0.329906,1.34584,1
1.395251,0.76766,0.995624,1.675542,1
1.571353,0.759531,0.262794,1.327621,1
1.573896,0.897816,0.64515,1.419971,1
1.851753,1.374883,0.65872,1.478076,1
1.539337,0.995368,0.992603,1.551511,1
1.037968,-0.045704,0.229331,1.30928,1
1.544209,0.826231,0.542468,1.445425,1
1.317198,0.5011,0.80554,1.445825,1
1.180779,0.145499,0.285532,1.32412,1
1.195909,0.318154,0.375878,1.408731,1
1.335058,0.318573,0.272557,1.272421,1
1.11429,-0.014017,0.149252,1.253038,1
1.414929,0.480268,0.586113,1.298757,1
1.076594,0.063452,0.405698,1.381808,1
1.151603,0.357217,1.093882,1.520536,1
1.663578,0.936304,0.463494,1.271715,1
1.562911,0.805604,0.703019,1.38508,1
1.406481,0.466271,0.192238,1.254484,1
1.573413,0.937132,0.637698,1.428858,1
1.486517,0.768464,0.80111,1.515103,1
1.765157,1.181197,0.710031,1.429713,1
1.433735,0.714525,0.694663,1.422105,1
1.335841,0.650788,0.701233,1.446787,1
1.134476,0.277119,0.671949,1.464547,1
1.480695,0.836421,0.752078,1.420001,1
1.286198,0.619774,1.096305,1.562721,1
1.366521,0.491575,0.387734,1.238965,1
1.157283,0.301924,0.889776,1.499916,1
1.34756,0.363962,0.283892,1.289792,1
1.377288,0.59647,0.791814,1.438267,1
1.587151,0.941938,0.754919,1.440216,1
0.79785,-0.345606,0.801167,1.472148,1
1.585531,0.69411,-0.027495,1.194049,1
1.225024,0.487949,0.721482,1.453498,1
1.286548,0.297805,0.425353,1.228603,1
1.27288,0.291455,0.299066,1.284432,1
1.631794,0.960555,0.665683,1.352839,1
1.172302,0.130105,0.506901,1.344803,1
1.261601,0.385899,0.548831,1.38576,1
1.44108,0.643085,0.476315,1.430352,1
1.420834,0.472209,0.371257,1.233696,1
1.413538,0.780325,0.9749,1.446404,1
1.555742,1.063071,1.274257,1.641851,1
1.563091,1.281708,1.456998,1.784751,1
1.283764,0.26542,0.28096,1.187103,1
1.446878,0.303959,-0.084483,1.019231,1
1.247349,0.279221,0.25511,1.346982,1
1.236528,0.417068,0.800593,1.499436,1
1.73566,0.956524,0.241182,1.232557,1
1.651476,1.128296,0.927266,1.535677,1
1.134282,0.149249,0.537307,1.410316,1
1.74217,0.970268,0.063828,1.16062,1
1.494709,0.741281,0.650177,1.362751,1
1.417818,0.753922,1.035314,1.501697,1
1.336075,0.499237,0.49878,1.455237,1
1.167555,0.275925,0.646356,1.462751,1
1.485199,0.784634,0.564504,1.378775,1
1.345816,0.425883,0.406618,1.397154,1
1.775152,1.179059,0.396387,1.265746,1
1.196439,0.355206,0.658335,1.508034,1
1.639551,0.908145,0.524182,1.272475,1
1.320058,0.442668,0.449006,1.234159,1
1.298126,0.552888,0.968496,1.500472,1
1.242233,0.550749,1.117991,1.524867,1
1.277674,0.622022,0.931238,1.610989,1
1.475045,1.047804,1.405285,1.822452,1
1.516833,0.77887,0.73802,1.547505,1
1.76051,1.325614,1.108058,1.547926,1
1.243187,0.450728,0.843799,1.452272,1
1.432912,0.520711,0.166026,1.188175,1
1.474369,0.787271,0.785371,1.451486,1
1.488096,0.66622,0.522812,1.326537,1
1.410746,0.429459,0.203913,1.190827,1
1.4886,0.627445,0.313817,1.284823,1
1.754547,1.151546,0.797366,1.390513,1
1.065523,-0.024937,0.221337,1.267043,1
1.790338,0.971234,0.061743,1.14308,1
1.533777,0.970146,1.057408,1.457894,1
1.208649,0.233476,0.125831,1.304138,1
1.74334,1.194197,0.736141,1.5298,1
1.055536,0.283442,0.963004,1.664122,1
1.326035,0.522422,0.800709,1.371951,1
1.670173,0.90435,0.418466,1.335885,1
1.127268,0.407513,0.941186,1.681686,1
1.344228,0.596534,0.780519,1.473603,1
1.62153,0.887269,0.568365,1.340576,1
1.453819,0.808555,1.069724,1.552042,1
1.519674,0.756624,0.738884,1.30764,1
1.464677,0.634211,0.659991,1.425163,1
1.351363,0.685576,0.903332,1.498715,1
1.648822,1.149176,1.060177,1.577395,1
1.488067,0.647698,0.207831,1.346451,1
1.551336,0.670978,0.065771,1.163311,1
1.325934,0.535645,0.776162,1.47257,1
1.363477,0.500177,0.390186,1.227076,1
1.328132,0.545948,0.737049,1.471156,1
1.664067,0.963265,0.493519,1.307323,1
1.289631,0.639894,1.103431,1.566083,1
