X1,X2,X3,X4,Y
-1.146254,-0.805972,2.914714,3.146564,1
-0.983284,-0.99434,2.870529,3.531267,1
-1.206884,-0.738531,3.005355,3.510207,1
-0.958192,-1.00572,2.854396,3.338111,1
-0.841105,-1.343648,3.212226,2.55244,1
-0.892335,-1.192378,3.096394,2.663056,1
-1.007001,-0.985953,2.969818,3.177163,1
-1.292952,-0.602666,3.072002,3.226994,1
-0.86728,-1.13989,2.915902,3.116836,1
-0.991287,-0.988432,3.066306,2.653213,1
-0.922466,-1.107407,2.866396,3.380679,1
-0.849624,-1.213781,3.061187,2.618931,1
-0.860114,-1.159982,3.060522,2.645143,1
-0.87539,-1.126387,3.013862,2.905166,1
-1.172951,-0.733424,3.006185,3.347866,1
-0.978724,-1.013048,3.094825,2.702118,1
-0.751127,-1.227607,2.922651,2.558048,1
-1.114932,-0.864225,3.028345,3.155231,1
-1.078969,-0.865506,2.99281,2.85661,1
-1.101207,-1.000038,2.962288,3.757082,1
-1.026198,-1.040506,3.011944,3.377307,1
-0.961356,-0.965304,2.917523,3.140221,1
-0.756063,-1.171609,2.828692,2.687625,1
-0.904312,-1.165945,2.993962,2.903797,1
-1.014391,-0.887436,2.885273,3.153607,1
-0.970359,-1.001996,2.949634,3.274528,1
-0.872093,-1.142216,3.055444,2.673824,1
-0.840893,-1.170231,2.831119,3.40228,1
-0.835162,-1.156637,2.920871,2.871036,1
-0.981917,-1.066326,2.982308,3.367246,1
-1.010246,-1.099232,3.2261,2.45216,1
-1.240199,-0.803283,3.164471,2.839289,1
-0.803707,-1.248704,2.849195,3.360793,1
-0.942791,-1.095174,3.017324,3.049896,1
-1.226964,-0.82234,3.243842,2.857736,1
-0.994117,-1.053549,2.957714,3.321681,1
-1.174185,-0.818042,3.081273,2.887089,1
-0.889363,-1.070031,2.823163,3.067157,1
-1.091734,-0.866685,3.101347,2.759121,1
-0.840911,-1.191263,3.120701,2.291633,1
-0.899077,-1.134105,2.891293,2.918824,1
-1.279906,-0.54556,2.976631,3.021036,1
-0.870914,-1.101325,2.937975,3.014802,1
-1.031602,-1.05169,3.107655,2.952175,1
-0.913231,-1.066091,2.814664,3.382564,1
-1.23756,-0.663664,3.036366,2.717996,1
-0.824437,-1.228126,2.928593,2.89508,1
-0.915218,-1.095921,2.912906,3.289402,1
-0.717912,-1.36818,2.91685,2.818846,1
-0.895701,-1.176023,2.87737,3.579771,1
-1.039858,-0.883918,2.954854,2.864562,1
-0.575431,-1.338292,2.698181,3.063319,1
-1.184352,-0.860685,3.135669,3.436255,1
-1.074704,-0.826853,2.817507,3.308493,1
-0.904869,-1.23978,3.047128,2.811579,1
-1.067796,-0.821828,3.029727,2.882422,1
-1.255694,-0.683289,3.103283,2.84708,1
-0.865502,-1.129242,2.857671,3.329353,1
-1.078491,-0.97151,3.030533,3.206485,1
-1.021129,-1.056765,3.086037,2.820538,1
-0.992214,-0.968658,2.982031,3.04076,1
-1.318351,-0.587534,2.952275,3.586749,1
-0.603388,-1.431588,2.791099,2.97698,1
-1.116525,-0.852006,3.008322,3.317681,1
-1.218423,-0.675253,3.056191,2.908231,1
-1.148248,-0.789207,2.970329,3.274414,1
-0.909201,-1.119505,3.121268,2.525027,1
-1.029568,-1.048886,3.028673,3.67641,1
-0.820219,-1.201775,2.987722,2.82671,1
-0.623664,-1.58077,3.047031,2.64579,1
-1.182461,-0.778702,3.05222,3.284454,1
-0.798882,-1.2939,2.923,3.066413,1
-0.79034,-1.203681,2.960837,2.768526,1
-1.171079,-0.753003,2.9784,3.241432,1
-1.086171,-0.959666,3.025727,2.948787,1
-0.893816,-1.167869,2.911081,3.472034,1
-1.073974,-0.845477,2.952943,2.795366,1
-1.199816,-0.7557,3.131992,2.478411,1
-1.087064,-0.988659,3.149419,2.830092,1
-0.897056,-1.156557,3.056811,2.71439,1
-0.900507,-1.178537,3.023176,2.821262,1
-1.084688,-1.016403,3.160375,2.763187,1
-0.829695,-1.259892,3.001868,2.878228,1
-0.895506,-1.150118,2.968644,3.155123,1
-0.830041,-1.219692,2.778609,3.363125,1
-1.13007,-0.872602,3.049226,2.933139,1
-0.980368,-0.998971,2.859216,3.3732,1
-1.345896,-0.66953,3.24999,3.23094,1
-0.605628,-1.432841,2.864856,2.716846,1
-0.560413,-1.625774,3.028999,3.018325,1
-1.181836,-0.831437,3.132159,2.719824,1
-1.403064,-0.468537,3.153907,3.137317,1
-0.881379,-1.217651,3.14776,2.570713,1
-1.166979,-0.845373,3.083427,3.307052,1
-1.005029,-0.978001,3.005426,2.808942,1
-1.188801,-0.72392,2.93758,3.515675,1
-0.939451,-1.18672,3.077947,2.880007,1
-0.892964,-0.969444,2.861926,2.690717,1
-0.85823,-1.261157,3.060088,3.114215,1
-0.673273,-1.363603,2.813474,3.316745,1
-1.068095,-0.908362,3.116073,2.726871,1
-1.096671,-0.838732,3.06663,2.710464,1
-0.809292,-1.189509,2.867807,3.012475,1
-0.936397,-1.137906,3.00811,3.074316,1
-1.096843,-0.994978,3.187865,2.980687,1
-0.865072,-1.178091,2.95444,2.92224,1
-0.975889,-1.044636,3.021745,3.105489,1
-1.268505,-0.700584,3.083048,2.897012,1
-0.800378,-1.237408,2.928364,3.439447,1
-1.262417,-0.605173,3.079503,2.884215,1
-1.23691,-0.696331,3.092723,2.798373,1
-1.09879,-0.831298,2.949189,3.143052,1
-1.060834,-0.888836,2.885093,3.304086,1
-0.552364,-1.564222,2.868524,2.806348,1
-1.04808,-0.935237,3.078872,2.895239,1
-0.852209,-1.13742,2.90993,2.939494,1
-0.945984,-1.165145,3.2088,2.385475,1
-0.83239,-1.256528,3.037825,2.608862,1
-0.966195,-0.979368,2.878561,2.960913,1
-1.027333,-0.967668,2.912779,2.96375,1
-1.231936,-0.754919,3.143193,2.942253,1
-1.192244,-0.813363,3.163821,2.858314,1
-1.187005,-0.810411,3.136337,3.210866,1
-0.955974,-1.090324,2.95515,3.468096,1
-1.055712,-0.93967,2.92285,3.591868,1
-1.275095,-0.652775,3.082788,3.211383,1
-1.018408,-0.912647,3.050283,2.86654,1
-1.163086,-0.793098,2.926243,3.316419,1
-0.753417,-1.242874,2.887833,2.518956,1
-0.967984,-1.104348,2.930182,2.878054,1
-1.302879,-0.614999,3.149143,2.779532,1
-1.106562,-0.937094,2.944464,3.301821,1
-0.941595,-1.033331,3.013048,2.72949,1
-0.983928,-0.981225,2.899895,3.255884,1
-1.341451,-0.591735,2.932438,3.363016,1
-1.123214,-0.865753,3.121853,2.561694,1
-1.055948,-0.908054,3.142174,2.255851,1
-1.094058,-0.79486,2.822326,3.458048,1
-1.044483,-0.857355,2.918313,3.062412,1
-0.86825,-1.181109,2.966228,3.054799,1
-0.865828,-1.116932,2.822975,3.523201,1
-0.829333,-1.207856,2.950993,2.916774,1
-1.184814,-0.717478,3.01427,2.735375,1
-1.20964,-0.853427,3.123954,3.040076,1
-1.074465,-1.004269,3.013998,3.461678,1
-1.061219,-0.924285,3.004235,2.998938,1
-0.940832,-0.968602,2.911045,2.910514,1
-0.66423,-1.558275,3.065248,2.61361,1
-1.164634,-0.849478,3.143678,2.779801,1
-0.925122,-1.0768,3.009596,3.07051,1
-0.889292,-0.996579,2.807395,3.405019,1
-0.864951,-1.090562,2.992725,2.535579,1
-1.397125,-0.579272,3.249093,2.674049,1
-1.06176,-0.897615,3.051051,2.916399,1
-1.163605,-0.781546,3.086629,2.948375,1
-1.297294,-0.633446,3.051455,3.293317,1
-0.940972,-1.10611,3.017258,2.794655,1
-0.988983,-1.041697,3.039468,3.075862,1
-0.940247,-1.058208,3.022934,2.679128,1
-1.190494,-0.687025,3.04416,2.732035,1
-0.89862,-1.143613,3.032086,2.667791,1
-0.929045,-1.024749,2.93589,2.856281,1
-0.847532,-1.144946,2.927119,2.793998,1
-1.125819,-0.822541,3.079546,2.561418,1
-1.421666,-0.519042,3.344927,2.671516,1
-1.164821,-0.747434,2.948436,3.533777,1
-0.910151,-1.125072,2.951335,2.985235,1
-1.068542,-0.826846,2.972757,2.910063,1
-1.172716,-0.764542,3.119119,2.768854,1
-0.939022,-1.047285,2.838985,3.503806,1
-1.061909,-0.937675,3.047262,2.856824,1
-0.97497,-1.091863,2.939312,3.444977,1
-0.863909,-1.179249,2.910498,3.101103,1
-0.832177,-1.206805,2.828456,3.282336,1
-1.207277,-0.710772,2.982467,3.237435,1
-0.722839,-1.337198,2.856591,3.026637,1
-0.881209,-1.193011,3.101969,2.409439,1
-0.881994,-1.134647,2.98507,3.03385,1
-0.802184,-1.240781,2.857452,3.245116,1
-1.315886,-0.537099,2.980579,3.618189,1
-0.919055,-1.159373,3.01397,2.832818,1
-1.18259,-0.766015,3.010308,3.136615,1
-1.001894,-0.91508,2.933517,2.569251,1
-1.062023,-0.919639,2.968712,3.229123,1
-1.268851,-0.686306,3.057636,3.058727,1
