X1,X2,X3,X4,Y
0.981001,1.390474,0.711581,0.501358,1
0.812217,1.336964,0.972804,0.651962,1
0.770755,1.165182,0.73047,0.701154,1
1.206521,1.142814,0.250191,1.075447,1
0.942909,1.324121,0.793321,0.719828,1
0.874098,1.120869,0.798159,1.083685,1
1.099172,1.479769,1.041058,1.00181,1
0.515522,0.867346,0.662545,0.777829,1
0.676909,0.886446,0.631401,1.027927,1
0.705727,1.523657,1.179126,0.287519,1
0.504305,0.936612,1.207516,1.379822,1
0.971077,1.27439,0.974096,1.130162,1
0.796204,1.166782,0.612439,0.556753,1
0.67507,1.079097,0.869346,0.928613,1
1.062507,1.548758,0.873732,0.540734,1
1.133129,1.359911,0.989914,1.247761,1
0.86273,1.33443,1.096427,0.952559,1
0.85248,1.266659,0.759876,0.655862,1
1.249923,1.410969,0.82832,1.140717,1
0.876543,1.405405,0.758808,0.387794,1
1.059417,1.423603,0.829234,0.713696,1
0.887512,1.237109,1.13408,1.321635,1
0.838335,1.533974,0.955503,0.391094,1
1.076205,1.222605,0.669709,1.109393,1
0.967017,1.343752,0.63502,0.603075,1
0.88985,1.394632,0.919376,0.599162,1
0.532527,0.953853,0.771959,0.94987,1
0.246578,0.619993,0.43593,0.622005,1
0.51138,0.917693,0.833474,0.884697,1
0.887728,1.055431,0.788911,1.353205,1
0.71619,1.241603,0.951722,0.617846,1
1.156019,1.523312,0.809072,0.754847,1
0.184116,0.82247,0.71345,0.401495,1
1.136222,1.304473,0.518355,0.897306,1
0.716293,1.415832,0.749226,0.090556,1
0.752574,1.339015,0.730057,0.308923,1
0.919166,1.136742,0.828852,1.104962,1
1.106997,1.400427,0.78413,0.874046,1
1.038557,1.391453,0.543859,0.430123,1
0.985653,1.540222,0.770966,0.359732,1
0.833778,0.823879,0.224936,1.099854,1
0.562857,1.070575,1.025835,0.870527,1
0.954288,1.560254,1.170098,0.766164,1
1.045785,1.177164,0.653033,1.095109,1
0.851516,1.235475,0.680754,0.775674,1
0.942667,1.425427,1.018667,0.811297,1
0.71089,1.165436,0.678159,0.510813,1
1.314208,1.720957,0.832225,0.572853,1
0.937446,1.249577,1.160922,1.316027,1
1.150268,1.252615,0.433494,0.864533,1
0.974619,1.084608,0.656269,1.147574,1
0.591898,1.052259,0.800592,0.862281,1
0.775118,1.416107,1.198465,0.76759,1
0.728947,1.048913,0.544697,0.730523,1
1.0284,1.298073,0.376031,0.515317,1
0.763946,1.180535,0.7262,0.702484,1
1.193714,1.750258,0.971357,0.518141,1
0.625533,1.078884,0.810342,0.847126,1
1.223044,1.782291,1.011075,0.541436,1
0.880089,1.075242,0.541636,0.869852,1
0.923426,1.251725,0.979613,1.10096,1
0.983995,1.179827,0.523057,0.856205,1
0.190606,0.897196,1.410455,1.006024,1
0.670271,1.094864,0.87876,0.839397,1
0.653637,1.052472,0.877111,0.905765,1
0.813795,0.958571,0.734546,1.224951,1
0.862148,1.312818,0.838255,0.727082,1
0.714347,1.287807,0.949366,0.676008,1
0.685001,1.107621,0.772892,0.737463,1
0.991577,1.289171,0.453896,0.561001,1
1.193089,1.456109,0.338725,0.414871,1
0.738988,1.072042,0.637376,0.749529,1
0.481704,0.845348,0.774963,1.089252,1
0.856907,1.527067,1.11658,0.565887,1
1.003686,1.194442,0.873152,1.229468,1
0.673024,0.870824,0.627043,1.20624,1
0.737038,1.036023,0.586552,0.90797,1
0.741133,1.260594,0.797567,0.684576,1
0.940129,1.386257,0.798388,0.558681,1
0.461672,1.184195,0.706254,0.020823,1
1.027364,1.320024,0.720104,0.876657,1
1.026475,1.243194,0.70358,0.996585,1
0.791361,1.255452,0.651106,0.597164,1
0.665464,1.300251,1.002371,0.586093,1
0.697837,1.24134,1.201524,1.115632,1
1.234828,1.597595,1.024506,0.987797,1
1.233216,1.399049,0.617357,0.966825,1
1.269372,1.580916,0.959574,0.82756,1
0.422166,1.139848,1.090347,0.540779,1
0.505871,1.178279,0.858897,0.442262,1
0.722862,1.130944,0.719514,0.752464,1
0.858666,1.388741,1.168634,0.953335,1
0.496355,0.965878,0.723554,0.665762,1
0.301023,0.631957,0.542124,0.817223,1
1.254976,1.355291,0.626331,1.0952,1
0.721103,1.020325,0.806111,1.055466,1
0.973173,1.191753,0.612459,0.860603,1
0.919344,1.229117,0.889736,1.103376,1
0.923934,1.325433,0.695778,0.587821,1
0.642264,1.283752,0.757273,0.287641,1
1.133405,1.342894,0.857313,1.161177,1
0.780632,1.130163,0.577385,0.647848,1
0.808134,1.110362,0.648974,0.837692,1
0.583908,1.162622,0.675134,0.345003,1
0.987778,1.629267,0.857823,0.221865,1
0.694031,1.136674,1.064964,1.070042,1
0.846399,1.333142,0.706974,0.485579,1
1.422368,1.476342,0.363561,0.82843,1
0.897454,1.333243,0.88941,0.740926,1
0.582595,1.172685,1.049661,0.725916,1
1.102656,1.585298,0.941064,0.615374,1
0.466175,0.801457,0.641181,0.952083,1
0.722358,1.408945,0.858494,0.351434,1
0.62597,1.298473,0.699588,0.265631,1
0.948355,1.194121,0.832232,1.108555,1
1.108389,1.4699,0.748631,0.826949,1
1.056401,1.359087,0.812425,1.031467,1
0.725396,0.98682,0.811589,1.175558,1
0.583509,1.226722,1.319987,0.924694,1
0.953823,1.368843,0.701493,0.684543,1
0.761976,1.142367,0.870623,0.990801,1
0.922965,1.379322,1.196817,1.045912,1
0.608936,1.248715,1.139945,0.761757,1
0.767262,0.904293,0.669954,1.218347,1
1.173456,1.578202,0.71781,0.439408,1
0.725851,0.91305,0.587697,1.024436,1
0.792212,1.409248,0.748466,0.401295,1
1.118815,1.352928,0.728133,0.941545,1
0.810153,1.084408,1.073274,1.439146,1
