X1,X2,X3,X4,Y
0.852665,0.774985,1.094052,0.79881,0
1.386131,1.50579,1.529334,1.61554,0
0.761823,0.762315,0.502229,0.952307,0
0.788005,0.741844,1.30627,1.414555,0
0.690278,0.624232,1.045907,0.938561,0
1.21933,1.193639,1.185778,1.040201,0
0.813076,0.790221,1.03617,0.930409,0
1.207578,1.10783,0.862822,1.112477,0
0.563992,0.638512,0.596256,0.788391,0
0.650122,0.771053,0.985801,1.084473,0
0.954094,0.990988,1.212062,1.431801,0
1.046557,0.89542,0.950581,1.092935,0
0.941027,0.985627,0.928204,0.736384,0
0.982292,1.037268,0.91375,0.984537,0
1.171143,1.22748,0.975614,1.016403,0
0.908124,0.863903,1.319969,1.374639,0
1.027927,1.034596,1.159116,0.871613,0
0.572056,0.620224,0.852243,1.143272,0
1.144655,1.220012,0.666327,0.852288,0
0.806737,0.829695,1.071418,1.057631,0
0.629131,0.671111,0.651642,0.469767,0
0.968145,0.892983,0.610017,0.846294,0
1.263153,1.375137,0.94912,1.20482,0
0.862905,0.931233,0.388657,0.383359,0
1.103997,0.994884,1.086889,1.01283,0
1.197545,1.214095,1.104879,1.177277,0
1.223958,1.25044,0.999098,0.881362,0
0.789054,0.846498,0.945419,0.929016,0
0.920797,1.095822,0.648078,0.539626,0
1.011483,0.99678,1.187155,1.141768,0
1.047731,0.999503,1.188719,1.178734,0
1.462127,1.46923,1.000065,1.593269,0
0.699099,0.706022,0.620083,0.693532,0
0.863803,0.873453,1.172635,1.225103,0
0.765341,0.71175,1.181364,1.228269,0
1.204065,1.231577,1.186569,1.181539,0
1.24671,1.475663,1.44232,1.190811,1
0.802927,0.952989,1.166173,1.19462,1
0.772094,0.870613,0.873834,0.995232,1
0.913758,1.088622,1.006829,1.142419,1
1.086913,1.221481,0.948968,1.087318,1
1.282515,1.134931,1.310394,0.989722,1
0.366699,0.848934,0.604982,1.185295,1
1.265506,1.109346,1.16367,0.956419,1
1.425292,0.884587,0.974752,0.664772,1
0.961139,1.092895,1.165893,1.113419,1
0.824307,0.970053,0.833355,1.043189,1
1.083426,1.408538,1.52728,1.31904,1
1.151188,0.895721,0.878878,0.860102,1
0.704426,0.72625,0.877351,0.995624,1
0.62325,0.799088,0.813814,1.036568,1
0.801921,0.977994,0.948919,1.157317,1
1.266643,1.028671,1.170927,0.909078,1
0.992826,0.933277,0.970734,0.976337,1
1.03577,0.954901,1.099113,1.003302,1
0.170915,1.024967,0.801216,1.450765,1
0.602001,0.885865,0.598357,1.028587,1
1.466336,0.929344,1.143868,0.759919,1
1.070513,0.90473,0.812118,0.829069,1
1.183033,0.999198,1.051637,0.925597,1
1.089938,1.087016,0.891972,0.946643,1
0.833588,1.112673,0.897507,1.091403,1
1.002719,0.738495,0.821752,0.804864,1
1.038773,1.130914,1.230864,1.121891,1
1.237771,1.128942,1.161365,0.933394,1
0.828916,0.926426,0.828933,1.029554,1
0.817778,1.040536,1.042061,1.124814,1
1.339163,1.250404,1.352327,1.037512,1
1.671479,1.238172,1.594692,0.940951,1
0.449649,0.678727,0.371149,0.931552,1
0.957222,0.791676,0.680633,0.819189,1
1.341747,1.028657,1.154165,0.878089,1
0.991154,0.855322,1.028673,0.992128,1
0.867592,1.048744,1.302886,1.205608,1
0.847079,0.830606,0.865132,0.937009,1
0.740696,0.877501,0.832417,1.048726,1
1.235846,1.046633,0.984654,0.883708,1
1.128007,1.156642,1.25116,1.0558,1
1.226383,1.040394,1.152397,0.942143,1
1.7257,1.185881,1.223217,0.689477,1
0.834283,0.916878,0.727953,0.969367,1
0.943306,1.083079,1.152302,1.091811,1
1.134339,1.133163,1.147505,1.019447,1
0.793943,0.890513,0.864477,0.981009,1
1.022626,1.064254,1.139608,1.076329,1
1.14512,1.128074,1.162924,1.009677,1
1.192467,0.868827,0.806731,0.731308,1
1.145432,1.312535,1.401866,1.196617,1
0.813309,0.590352,0.511309,0.73874,1
0.805518,1.143822,0.92864,1.150685,1
0.785766,0.83272,0.964126,1.083685,1
0.779284,0.640751,0.712541,0.846149,1
0.99682,1.086592,0.981953,1.048046,1
1.05276,1.064179,1.089197,1.034865,1
1.156367,0.910938,1.043452,0.861532,1
1.010123,1.083518,1.22575,1.130283,1
0.865344,0.920031,0.876888,1.009968,1
0.636573,0.789934,0.801881,0.999442,1
1.120621,1.080773,1.245631,1.072967,1
0.772347,0.955942,0.752811,1.031853,1
0.996148,1.058264,1.043038,1.069523,1
1.134064,1.098212,1.348777,1.103002,1
0.84674,0.868651,0.870134,0.973993,1
1.15932,1.054971,0.969963,0.904146,1
0.676349,0.91308,0.935155,1.147759,1
0.4648,0.785203,0.498081,0.993869,1
0.517043,0.854206,0.534598,1.036726,1
0.873659,0.936682,0.83502,1.002134,1
1.043695,0.959023,1.027314,0.961725,1
1.361067,1.203155,1.101931,0.905009,1
0.751404,0.999658,1.147823,1.184468,1
1.034948,0.968814,1.061153,0.975722,1
0.918707,1.121481,0.952018,1.127595,1
0.643934,0.958679,0.92007,1.200554,1
0.717731,0.688296,0.483706,0.826936,1
0.112605,0.525876,0.275235,1.048387,1
0.812941,0.979222,0.887007,1.091698,1
0.538376,0.954769,0.858445,1.189723,1
0.755265,0.890171,0.962368,1.113654,1
1.335162,0.919213,0.914844,0.751622,1
0.499346,0.742119,0.630557,1.055863,1
0.924879,1.21298,1.158804,1.230978,1
0.873925,0.741678,0.849793,0.902527,1
0.949205,0.787722,0.87462,0.891366,1
1.191337,1.046763,1.051015,0.949364,1
0.381697,0.840662,0.751732,1.239456,1
0.954804,1.0313,0.943034,0.998569,1
1.053539,0.914114,0.787584,0.844784,1
1.617118,1.193413,1.115625,0.796153,1
1.432516,1.025522,1.070593,0.784024,1
0.772132,1.036757,0.934887,1.090672,1
0.59205,0.858746,0.852585,1.168892,1
1.062032,0.967476,0.869025,0.882196,1
0.881168,0.96975,0.937494,1.032266,1
1.178979,1.05802,1.067293,0.944425,1
1.012068,0.885693,0.996841,0.974039,1
1.274826,1.159406,1.29873,0.980936,1
0.934466,0.869342,0.690482,0.857804,1
0.929894,1.059064,1.140046,1.124628,1
0.973961,0.933412,0.873486,0.918967,1
1.079663,0.87396,0.915115,0.805925,1
1.156025,1.016818,1.110999,0.946705,1
0.905242,1.12654,1.128274,1.094112,1
0.430605,0.921407,0.681803,1.198404,1
1.155577,0.943728,0.770558,0.763347,1
0.475093,0.735463,0.613278,1.067814,1
1.014933,0.815159,1.001481,0.9093,1
1.013867,1.024875,0.801507,0.900505,1
1.093228,1.169756,1.026707,1.045799,1
0.506984,0.908816,0.749503,1.154007,1
1.101353,1.093486,1.172644,1.035224,1
0.851229,0.560077,0.585928,0.731248,1
1.460438,1.089268,1.284028,0.871007,1
0.747977,0.988698,0.805024,1.089457,1
0.394337,0.785974,0.590833,1.135137,1
0.977726,0.862678,0.789354,0.829706,1
1.110109,1.007775,0.972877,0.931857,1
0.910395,0.875377,0.739327,0.886768,1
0.639735,0.652276,0.565709,0.892091,1
1.246711,1.048073,0.979002,0.867085,1
1.107029,1.043004,1.025119,0.985923,1
1.067806,0.980515,0.988633,0.987193,1
1.030748,1.067241,1.057097,1.021665,1
0.919343,0.934255,1.08207,1.100683,1
0.743872,0.944734,0.789907,1.004767,1
0.755897,0.947624,1.071008,1.190007,1
0.913695,0.723522,0.893509,0.860908,1
0.419721,0.95053,0.654837,1.193501,1
1.289484,1.006545,1.101046,0.831744,1
1.135389,0.936092,1.153436,0.954876,1
0.870999,0.952023,0.98924,1.04306,1
1.103124,0.982312,0.932006,0.890613,1
1.126291,1.174847,1.219765,1.081899,1
0.798417,0.882275,0.838195,0.996498,1
0.949003,1.121452,1.089999,1.154973,1
0.629334,0.747863,0.806964,1.01892,1
1.002893,1.115113,1.041659,1.045204,1
1.197269,0.885208,1.105497,0.904876,1
1.472274,1.045986,0.897368,0.684116,1
0.902053,0.911191,0.913534,0.964931,1
1.012844,0.968883,1.142115,1.000368,1
0.955683,0.871306,0.98466,0.976497,1
1.126764,0.959374,0.951365,0.881521,1
0.531893,0.930645,0.984253,1.279905,1
0.979482,1.114028,1.089775,1.101667,1
1.188448,0.855055,0.75292,0.744154,1
