X1,X2,X3,X4,Y
-0.319329,-0.970363,-0.731063,-0.594205,0
-0.442644,-0.756578,-0.720372,-1.305598,0
-0.789685,-0.330607,-0.510588,-0.580289,0
-0.602678,-0.577351,-0.561468,-0.170325,0
-0.694884,-0.494776,-0.577889,-0.87221,0
-0.405474,-0.569149,-0.670278,-0.529193,0
-0.058625,-0.991991,-0.850797,-0.826457,0
-0.718967,-0.287313,-0.511376,-0.277584,0
-0.459057,-0.580506,-0.624952,-0.099752,0
-0.791433,-0.435353,-0.513951,-0.590735,0
-0.463096,-0.506041,-0.662115,-0.671119,0
-0.394769,-0.610319,-0.721092,-1.006804,0
-0.719269,-0.396449,-0.540383,-0.577638,0
-0.693369,-0.641812,-0.5553,-0.496519,0
-0.859092,-0.441791,-0.505752,-0.795194,0
-1.008887,-0.27148,-0.389181,-0.230497,0
-0.808155,-0.024929,-0.501355,-0.728885,0
-0.376614,-0.854773,-0.694035,-0.529859,0
-0.650446,-0.584848,-0.584143,-0.674335,0
-0.868043,-0.136884,-0.470321,-0.634235,0
-0.49315,-0.68255,-0.652129,-0.617761,0
-0.832614,-0.570321,-0.480144,-0.294434,0
-0.256607,-0.81616,-0.749688,-0.568438,0
-0.66332,-0.445462,-0.597057,-0.854876,0
-0.467749,-0.516955,-0.652058,-0.564586,0
-0.593646,-0.44091,-0.591042,-0.550894,0
-0.686845,-0.171052,-0.512202,-0.200588,0
-0.556122,-0.345829,-0.602711,-0.596371,0
-0.688393,-0.244642,-0.517823,-0.266708,0
-0.790141,-0.34307,-0.538603,-0.85221,0
-0.587395,-0.419316,-0.557728,-0.120624,0
-0.692872,-0.400391,-0.544233,-0.530759,0
-0.914785,-0.060644,-0.4021,-0.033495,0
-0.503533,-0.704422,-0.627113,-0.396912,0
-0.459818,-0.502096,-0.649518,-0.609811,0
-0.629832,-0.648065,-0.559473,-0.218613,0
-0.499274,-0.837995,-0.690038,-0.990156,0
-0.672494,-0.477188,-0.561799,-0.558196,0
-0.604522,-0.973774,-0.639477,-0.843468,0
-0.449149,-0.560302,-0.666535,-0.667005,0
-0.583901,-0.821121,-0.635568,-0.838457,0
-0.720243,-0.609519,-0.555056,-0.666181,0
-0.519224,-0.60276,-0.651896,-0.826955,0
-0.377456,-0.879377,-0.722479,-0.858627,0
-0.399044,-0.795471,-0.704057,-0.755868,0
-0.792619,-0.289771,-0.511771,-0.524323,0
-0.51283,-0.577451,-0.666146,-0.922783,0
0.123649,-1.283291,-0.980214,-1.31486,0
-0.737394,-0.388896,-0.524813,-0.530895,0
-0.429927,-0.919303,-0.70692,-0.840539,0
-0.101923,-1.092952,-0.841819,-0.79998,0
-0.313754,-0.845847,-0.712149,-0.481135,0
-0.444553,-0.542282,-0.655215,-0.619917,0
-0.474958,-0.686046,-0.638147,-0.361028,0
-0.693523,-0.581692,-0.570739,-0.769837,0
-0.407426,-0.888161,-0.71876,-0.912289,0
-0.461442,-0.854134,-0.657124,-0.584446,0
-0.935483,-0.037099,-0.434845,-0.435225,0
-0.49961,-0.47888,-0.636349,-0.571909,0
-0.501649,-0.560963,-0.632917,-0.501616,0
-0.848499,-0.691971,-0.476313,-0.312843,0
-0.738274,-0.362333,-0.514418,-0.366356,0
-0.471759,-1.004052,-0.703394,-0.953189,0
-0.564431,-0.436008,-0.619505,-0.723489,0
-0.235611,-0.947847,-0.769217,-0.766168,0
-0.49095,-0.650183,-0.678799,-0.969864,0
-0.61263,-0.569969,-0.58316,-0.466338,0
-0.513917,-0.77781,-0.654139,-0.846303,0
-0.556951,-0.325641,-0.577759,-0.180072,0
-0.846955,-0.131611,-0.440466,-0.008158,0
-0.394792,-0.974588,-0.68956,-0.497871,0
-0.245676,-0.555723,-0.750238,-0.650564,0
-0.347315,-0.790363,-0.726242,-0.681731,0
-0.388992,-0.911341,-0.705664,-0.635105,0
-0.682433,-0.759204,-0.559038,-0.586602,0
-0.659823,-0.597473,-0.5266,-0.067552,0
-0.405283,-0.870505,-0.676918,-0.505392,0
-0.651097,-0.512964,-0.588153,-0.836498,0
-0.588663,-0.443085,-0.588889,-0.59998,0
-0.669164,-0.381445,-0.598333,-0.940077,0
-0.80445,-0.471319,-0.484985,-0.316046,0
-1.052415,-0.482571,-0.406644,-0.600702,0
2.382778,-0.929647,-0.264602,2.423289,1
2.340829,-0.630181,-0.575145,2.500497,1
2.198946,-0.597494,-0.254726,2.262586,1
2.900869,-0.62655,-0.800188,2.8369,1
2.336693,-0.502632,-0.309458,2.374043,1
2.491187,-0.266013,-0.496253,2.483731,1
2.796425,-0.856762,-0.834115,2.670704,1
2.587589,-0.414222,-0.755839,2.708868,1
2.450452,-1.07593,-0.754146,2.375825,1
2.789717,-1.174003,-0.374601,2.548176,1
2.458481,-0.321622,-0.57612,2.464369,1
2.697171,-0.34046,-0.683457,2.671301,1
3.170532,-0.782778,-0.759149,2.934219,1
2.37405,-0.003625,-0.600064,2.609785,1
2.792654,-1.076443,-0.692815,2.572672,1
2.333436,-0.403266,-0.555259,2.547856,1
2.138777,-0.894676,-0.00054,2.224192,1
2.165872,-0.488576,-0.316513,2.214376,1
2.728989,-0.647123,-0.505811,2.740616,1
2.85589,-0.403165,-1.126901,2.817276,1
2.808418,-1.186875,-0.755023,2.574733,1
2.73003,-0.735576,-0.768831,2.687701,1
2.882677,-0.722479,-0.928419,2.86268,1
2.839846,-0.455129,-0.730428,2.724597,1
2.86554,-0.238318,-0.774975,2.903186,1
2.76316,-0.217443,-0.758682,2.816188,1
2.953648,-0.116442,-0.751299,2.943151,1
2.936622,-0.315746,-0.859303,2.946677,1
2.286876,-0.433244,-0.271403,2.381483,1
2.800102,-1.001545,-0.587603,2.777268,1
2.591327,-1.003641,-0.491435,2.572323,1
2.641999,-0.271,-0.834477,2.655939,1
2.434237,-0.7782,-0.6078,2.451469,1
3.290673,-0.799368,-1.052358,3.075073,1
2.501951,-0.589303,-0.68641,2.519616,1
2.720367,-0.537742,-0.823978,2.819137,1
3.100436,-0.404649,-0.953194,3.021378,1
2.698397,-0.817979,-0.432777,2.67442,1
2.821279,-0.687284,-0.703897,2.82621,1
2.771441,-0.71774,-0.893274,2.589387,1
2.512512,-1.109127,-0.57117,2.437695,1
2.948109,-0.335407,-0.766814,2.977142,1
2.362209,-1.006371,-0.339483,2.325761,1
2.364611,-0.190265,-0.32689,2.457794,1
2.727494,-0.581666,-0.47124,2.720972,1
2.956766,-0.543027,-0.942857,2.879856,1
2.638753,-0.981588,-0.607951,2.63768,1
2.241132,-0.448542,-0.015209,2.484062,1
2.421955,-0.951887,-0.288145,2.361215,1
2.435196,-0.786453,-0.270677,2.559823,1
2.257765,-0.491735,-0.821011,2.163709,1
2.487177,-0.07553,-0.773415,2.79723,1
3.137289,-0.36099,-1.144808,2.972944,1
2.550054,-0.93304,-0.48099,2.404667,1
2.24711,-0.744268,-0.159061,2.18978,1
2.41453,-0.630675,-0.334592,2.454682,1
3.202739,-0.741129,-1.164286,3.070428,1
2.850762,-0.421189,-1.066175,2.784453,1
3.042987,-0.179895,-0.854907,3.154991,1
2.31943,-0.378019,-0.226379,2.257303,1
2.366123,-0.287087,-0.322825,2.455757,1
2.943206,-0.861019,-0.594035,2.833713,1
2.762704,-0.876232,-0.683642,2.61008,1
2.415143,-0.558995,-0.555802,2.308532,1
2.301178,-0.245406,-0.523765,2.449271,1
2.850084,-0.636858,-0.895013,2.813291,1
2.910471,-0.283428,-0.79663,2.940798,1
2.581083,-0.761952,-0.696565,2.744442,1
2.434609,-0.70446,-0.202318,2.40955,1
2.214499,-0.570735,-0.060319,2.380331,1
2.922387,-0.372403,-0.93461,2.959326,1
2.915963,-0.769793,-0.877393,2.757882,1
2.675486,-0.773128,-0.499282,2.582247,1
2.538744,-0.693315,-0.489237,2.472715,1
2.489468,-0.713964,-0.412312,2.5812,1
2.228862,-0.522366,-0.40921,2.317877,1
2.836569,-0.492082,-0.641571,2.928152,1
2.078843,-0.599786,-0.33046,2.181956,1
2.801134,-0.551695,-0.825858,2.770989,1
2.460071,-0.578035,-0.389144,2.519769,1
2.331512,-0.574117,-0.428418,2.311855,1
2.641745,-0.201279,-0.496629,2.760956,1
2.513483,-0.755229,-0.319926,2.516917,1
2.468063,-0.809885,-0.354583,2.340379,1
2.445181,-0.575073,-0.551263,2.369327,1
2.708022,-0.5081,-0.699909,2.67826,1
2.628977,-0.747596,-0.735822,2.661097,1
2.660348,-0.516959,-0.640034,2.680144,1
2.825044,-0.562693,-0.445334,2.617814,1
2.750519,-0.829539,-0.508094,2.502898,1
2.709338,-0.36276,-0.738228,2.816545,1
2.354801,-0.614813,-0.225357,2.412615,1
2.82453,-0.804983,-0.833051,2.89848,1
2.57217,-0.360866,-0.676724,2.566436,1
2.699993,-0.698666,-0.713664,2.630308,1
2.751628,0.035924,-0.721983,2.77202,1
2.671933,-0.707442,-0.731551,2.773393,1
2.582707,-0.664796,-0.551211,2.685645,1
2.622787,-0.22561,-0.745541,2.783159,1
2.489789,-0.43823,-0.224748,2.580031,1
2.341817,-0.601557,-0.355945,2.501432,1
2.687461,-0.852071,-0.494466,2.481504,1
2.464954,-0.670836,-0.515935,2.4837,1
2.909118,-0.753179,-0.798237,2.942839,1
2.606243,-0.938066,-0.696063,2.484499,1
2.375392,-0.804908,-0.431219,2.458542,1
2.14052,-0.415624,-0.362688,2.390782,1
2.202247,-0.54289,-0.173132,2.332036,1
2.661387,-0.43481,-0.667228,2.461871,1
2.424304,-0.09408,-0.438409,2.633733,1
2.45447,-0.573606,-0.48588,2.415316,1
2.605768,-0.528787,-0.511745,2.821873,1
2.253751,-0.806223,-0.34675,2.198855,1
2.407454,-0.580703,-0.546242,2.508664,1
2.526238,-0.646803,-0.564203,2.513839,1
2.634959,-0.692351,-0.689583,2.566051,1
2.692099,-0.172102,-0.739167,2.852899,1
2.429165,-0.981896,-0.745571,2.322688,1
2.631945,-0.425467,-0.722576,2.592186,1
2.605345,-0.62486,-0.768567,2.576028,1
2.657319,-0.633694,-0.715021,2.715864,1
2.211772,-0.027596,-0.358288,2.396874,1
2.721207,-0.51959,-0.505437,2.826254,1
2.79206,-0.993175,-0.738333,2.630964,1
2.619754,-0.905271,-0.588575,2.456318,1
2.207569,-0.580022,-0.430646,2.220494,1
2.527354,-0.668355,-0.506016,2.534135,1
2.525136,-0.294641,-0.191508,2.753552,1
2.40448,-0.159602,-0.616324,2.610624,1
2.432991,-0.123325,-0.789458,2.440027,1
3.01829,-0.918228,-0.976783,2.946668,1
2.702975,-0.486016,-0.719495,2.668944,1
2.965853,-0.899697,-0.887849,2.79464,1
2.642169,-1.161271,-0.426598,2.445358,1
3.001969,-0.662418,-1.05166,3.010935,1
2.414658,-0.608932,-0.226355,2.501049,1
2.605937,-0.518026,-0.209222,2.556739,1
2.548765,-0.375831,-0.765542,2.490948,1
2.521417,-0.543536,-0.670668,2.455274,1
2.885702,-0.644344,-0.803544,2.508102,1
2.63259,-0.372778,-0.776896,2.568055,1
2.407881,-0.184316,-0.711111,2.63428,1
2.479701,-0.517392,-0.543165,2.560601,1
2.793287,-0.370576,-0.836586,2.853094,1
2.541099,-0.072125,-0.559467,2.706548,1
2.806986,-0.378014,-0.935878,2.779658,1
2.40809,-0.435069,-0.557792,2.419221,1
2.788128,-0.576488,-0.603767,2.731412,1
2.744588,-0.505559,-0.666779,2.692949,1
2.809914,-0.992904,-0.824372,2.805204,1
